#parent	child
00950 Isoquinoline alkaloid biosynthesis	K13383
00950 Isoquinoline alkaloid biosynthesis	K13384
00950 Isoquinoline alkaloid biosynthesis	K13386
00950 Isoquinoline alkaloid biosynthesis	K22088
00950 Isoquinoline alkaloid biosynthesis	K22089
00950 Isoquinoline alkaloid biosynthesis	K22090
00950 Isoquinoline alkaloid biosynthesis	K21311
00950 Isoquinoline alkaloid biosynthesis	K22091
00950 Isoquinoline alkaloid biosynthesis	K22092
00950 Isoquinoline alkaloid biosynthesis	K21580
00950 Isoquinoline alkaloid biosynthesis	K13390
00950 Isoquinoline alkaloid biosynthesis	K22093
00950 Isoquinoline alkaloid biosynthesis	K13392
00950 Isoquinoline alkaloid biosynthesis	K13393
00950 Isoquinoline alkaloid biosynthesis	K01742
00950 Isoquinoline alkaloid biosynthesis	K14975
00950 Isoquinoline alkaloid biosynthesis	K14976
00950 Isoquinoline alkaloid biosynthesis	K03378
00950 Isoquinoline alkaloid biosynthesis	K13394
00950 Isoquinoline alkaloid biosynthesis	K00307
00950 Isoquinoline alkaloid biosynthesis	K13396
00950 Isoquinoline alkaloid biosynthesis	K22095
00950 Isoquinoline alkaloid biosynthesis	K22097
00950 Isoquinoline alkaloid biosynthesis	K22098
00950 Isoquinoline alkaloid biosynthesis	K23157
00950 Isoquinoline alkaloid biosynthesis	K23158
00950 Isoquinoline alkaloid biosynthesis	K13397
00950 Isoquinoline alkaloid biosynthesis	K13398
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K00276
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K01582
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K13609
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K19743
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K15849
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K18606
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K05353
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K05354
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K08081
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K13607
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K25582
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K25583
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K25998
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K12692
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K00808
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K13608
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K19064
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K13610
00940 Phenylpropanoid biosynthesis	K10775
00940 Phenylpropanoid biosynthesis	K13064
00940 Phenylpropanoid biosynthesis	K13066
00940 Phenylpropanoid biosynthesis	K11188
00940 Phenylpropanoid biosynthesis	K01904
00940 Phenylpropanoid biosynthesis	K18368
00940 Phenylpropanoid biosynthesis	K09753
00940 Phenylpropanoid biosynthesis	K12355
00940 Phenylpropanoid biosynthesis	K00083
00940 Phenylpropanoid biosynthesis	K22395
00940 Phenylpropanoid biosynthesis	K00430
00940 Phenylpropanoid biosynthesis	K17054
00940 Phenylpropanoid biosynthesis	K17055
00940 Phenylpropanoid biosynthesis	K17056
00940 Phenylpropanoid biosynthesis	K17057
00940 Phenylpropanoid biosynthesis	K17058
00940 Phenylpropanoid biosynthesis	K17059
00940 Phenylpropanoid biosynthesis	K20039
00940 Phenylpropanoid biosynthesis	K13067
00901 Indole alkaloid biosynthesis	K22433
00901 Indole alkaloid biosynthesis	K01757
00901 Indole alkaloid biosynthesis	K12693
00901 Indole alkaloid biosynthesis	K23493
00901 Indole alkaloid biosynthesis	K08233
00901 Indole alkaloid biosynthesis	K12694
00901 Indole alkaloid biosynthesis	K22326
00901 Indole alkaloid biosynthesis	K12695
00901 Indole alkaloid biosynthesis	K21026
00901 Indole alkaloid biosynthesis	K21895
00901 Indole alkaloid biosynthesis	K22323
00901 Indole alkaloid biosynthesis	K21896
00901 Indole alkaloid biosynthesis	K12697
00901 Indole alkaloid biosynthesis	K12698
00901 Indole alkaloid biosynthesis	K12699
00901 Indole alkaloid biosynthesis	K22434
00901 Indole alkaloid biosynthesis	K22435
00901 Indole alkaloid biosynthesis	K22436
00901 Indole alkaloid biosynthesis	K18884
00901 Indole alkaloid biosynthesis	K17746
00901 Indole alkaloid biosynthesis	K19182
00901 Indole alkaloid biosynthesis	K19183
00901 Indole alkaloid biosynthesis	K19184
00901 Indole alkaloid biosynthesis	K21819
00901 Indole alkaloid biosynthesis	K25463
00997 Biosynthesis of various other secondary metabolites	K20204
00997 Biosynthesis of various other secondary metabolites	K21898
00997 Biosynthesis of various other secondary metabolites	K21949
00997 Biosynthesis of various other secondary metabolites	K21721
00997 Biosynthesis of various other secondary metabolites	K23646
00997 Biosynthesis of various other secondary metabolites	K23647
00997 Biosynthesis of various other secondary metabolites	K21477
00997 Biosynthesis of various other secondary metabolites	K23665
00997 Biosynthesis of various other secondary metabolites	K23666
00997 Biosynthesis of various other secondary metabolites	K23667
00997 Biosynthesis of various other secondary metabolites	K23668
00997 Biosynthesis of various other secondary metabolites	K22952
00997 Biosynthesis of various other secondary metabolites	K22874
00997 Biosynthesis of various other secondary metabolites	K25524
00997 Biosynthesis of various other secondary metabolites	K25525
00997 Biosynthesis of various other secondary metabolites	K23372
00997 Biosynthesis of various other secondary metabolites	K23373
00997 Biosynthesis of various other secondary metabolites	K23374
00997 Biosynthesis of various other secondary metabolites	K23375
00997 Biosynthesis of various other secondary metabolites	K18686
00997 Biosynthesis of various other secondary metabolites	K22997
00997 Biosynthesis of various other secondary metabolites	K22998
00997 Biosynthesis of various other secondary metabolites	K20981
00997 Biosynthesis of various other secondary metabolites	K20982
00997 Biosynthesis of various other secondary metabolites	K20985
00997 Biosynthesis of various other secondary metabolites	K20984
00997 Biosynthesis of various other secondary metabolites	K20983
00997 Biosynthesis of various other secondary metabolites	K18287
00997 Biosynthesis of various other secondary metabolites	K17835
00997 Biosynthesis of various other secondary metabolites	K23446
00997 Biosynthesis of various other secondary metabolites	K23447
00997 Biosynthesis of various other secondary metabolites	K23669
00997 Biosynthesis of various other secondary metabolites	K23670
00997 Biosynthesis of various other secondary metabolites	K23671
00997 Biosynthesis of various other secondary metabolites	K23672
00997 Biosynthesis of various other secondary metabolites	K23673
00997 Biosynthesis of various other secondary metabolites	K03897
00997 Biosynthesis of various other secondary metabolites	K03896
00997 Biosynthesis of various other secondary metabolites	K03894
00997 Biosynthesis of various other secondary metabolites	K03895
00401 Novobiocin biosynthesis	K24018
00401 Novobiocin biosynthesis	K14187
00401 Novobiocin biosynthesis	K04517
00401 Novobiocin biosynthesis	K00220
00401 Novobiocin biosynthesis	K12701
00401 Novobiocin biosynthesis	K12703
00401 Novobiocin biosynthesis	K12704
00401 Novobiocin biosynthesis	K12708
00401 Novobiocin biosynthesis	K12709
00401 Novobiocin biosynthesis	K12705
00401 Novobiocin biosynthesis	K12711
00401 Novobiocin biosynthesis	K12712
00401 Novobiocin biosynthesis	K12713
00401 Novobiocin biosynthesis	K12714
00401 Novobiocin biosynthesis	K12719
00401 Novobiocin biosynthesis	K12720
00401 Novobiocin biosynthesis	K12721
00401 Novobiocin biosynthesis	K12723
00401 Novobiocin biosynthesis	K17626
00401 Novobiocin biosynthesis	K12722
00401 Novobiocin biosynthesis	K12724
00996 Biosynthesis of various alkaloids	K15812
00996 Biosynthesis of various alkaloids	K25491
00996 Biosynthesis of various alkaloids	K25492
00996 Biosynthesis of various alkaloids	K18383
00996 Biosynthesis of various alkaloids	K24276
00996 Biosynthesis of various alkaloids	K24277
00996 Biosynthesis of various alkaloids	K12643
00996 Biosynthesis of various alkaloids	K12644
00404 Staurosporine biosynthesis	K16438
00404 Staurosporine biosynthesis	K20075
00404 Staurosporine biosynthesis	K20076
00404 Staurosporine biosynthesis	K20077
00404 Staurosporine biosynthesis	K20078
00404 Staurosporine biosynthesis	K20079
00404 Staurosporine biosynthesis	K20080
00404 Staurosporine biosynthesis	K20081
00404 Staurosporine biosynthesis	K20082
00404 Staurosporine biosynthesis	K20085
00404 Staurosporine biosynthesis	K14266
00404 Staurosporine biosynthesis	K19884
00404 Staurosporine biosynthesis	K19885
00404 Staurosporine biosynthesis	K19886
00404 Staurosporine biosynthesis	K19887
00404 Staurosporine biosynthesis	K19888
00404 Staurosporine biosynthesis	K19889
00404 Staurosporine biosynthesis	K19981
00404 Staurosporine biosynthesis	K19982
00404 Staurosporine biosynthesis	K18281
00404 Staurosporine biosynthesis	K18280
00404 Staurosporine biosynthesis	K17825
00404 Staurosporine biosynthesis	K23888
00404 Staurosporine biosynthesis	K21294
00404 Staurosporine biosynthesis	K23890
00404 Staurosporine biosynthesis	K23891
00404 Staurosporine biosynthesis	K23892
00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis	K16040
00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis	K13235
00943 Isoflavonoid biosynthesis	K13077
00943 Isoflavonoid biosynthesis	K13264
00943 Isoflavonoid biosynthesis	K13258
00943 Isoflavonoid biosynthesis	K13259
00943 Isoflavonoid biosynthesis	K13262
00943 Isoflavonoid biosynthesis	K13263
00943 Isoflavonoid biosynthesis	K05281
00943 Isoflavonoid biosynthesis	K13265
00943 Isoflavonoid biosynthesis	K25075
00943 Isoflavonoid biosynthesis	K13266
00943 Isoflavonoid biosynthesis	K21513
00944 Flavone and flavonol biosynthesis	K13080
00944 Flavone and flavonol biosynthesis	K15787
00944 Flavone and flavonol biosynthesis	K22771
00944 Flavone and flavonol biosynthesis	K22794
00944 Flavone and flavonol biosynthesis	K22772
00944 Flavone and flavonol biosynthesis	K13269
00944 Flavone and flavonol biosynthesis	K05279
00944 Flavone and flavonol biosynthesis	K13270
00944 Flavone and flavonol biosynthesis	K13271
00944 Flavone and flavonol biosynthesis	K13272
00311 Penicillin and cephalosporin biosynthesis	K12747
00311 Penicillin and cephalosporin biosynthesis	K01060
00331 Clavulanic acid biosynthesis	K12673
00331 Clavulanic acid biosynthesis	K12674
00331 Clavulanic acid biosynthesis	K12675
00331 Clavulanic acid biosynthesis	K12676
00331 Clavulanic acid biosynthesis	K12677
00405 Phenazine biosynthesis	K21103
00405 Phenazine biosynthesis	K20940
00405 Phenazine biosynthesis	K21338
00333 Prodigiosin biosynthesis	K21428
00333 Prodigiosin biosynthesis	K21778
00333 Prodigiosin biosynthesis	K21779
00333 Prodigiosin biosynthesis	K21780
00333 Prodigiosin biosynthesis	K21781
00333 Prodigiosin biosynthesis	K21782
00333 Prodigiosin biosynthesis	K21783
00333 Prodigiosin biosynthesis	K21784
00333 Prodigiosin biosynthesis	K21785
00333 Prodigiosin biosynthesis	K21786
00333 Prodigiosin biosynthesis	K21787
00333 Prodigiosin biosynthesis	K21788
00333 Prodigiosin biosynthesis	K21789
00333 Prodigiosin biosynthesis	K21790
00333 Prodigiosin biosynthesis	K21791
00333 Prodigiosin biosynthesis	K21792
00333 Prodigiosin biosynthesis	K21793
00254 Aflatoxin biosynthesis	K17643
00254 Aflatoxin biosynthesis	K17644
00254 Aflatoxin biosynthesis	K17652
00254 Aflatoxin biosynthesis	K17646
00254 Aflatoxin biosynthesis	K24855
00254 Aflatoxin biosynthesis	K17647
00254 Aflatoxin biosynthesis	K17648
00254 Aflatoxin biosynthesis	K24856
00254 Aflatoxin biosynthesis	K24857
00254 Aflatoxin biosynthesis	K24858
00254 Aflatoxin biosynthesis	K17649
00254 Aflatoxin biosynthesis	K17650
09100 Metabolism	09110 Biosynthesis of other secondary metabolites
09100 Metabolism	09101 Carbohydrate metabolism
09100 Metabolism	09102 Energy metabolism
09100 Metabolism	09105 Amino acid metabolism
09100 Metabolism	09112 Not included in regular maps
09100 Metabolism	09111 Xenobiotics biodegradation and metabolism
09100 Metabolism	09109 Metabolism of terpenoids and polyketides
09100 Metabolism	09103 Lipid metabolism
09100 Metabolism	09104 Nucleotide metabolism
09100 Metabolism	09106 Metabolism of other amino acids
09100 Metabolism	09107 Glycan biosynthesis and metabolism
09100 Metabolism	09108 Metabolism of cofactors and vitamins
09101 Carbohydrate metabolism	00520 Amino sugar and nucleotide sugar metabolism
09101 Carbohydrate metabolism	00051 Fructose and mannose metabolism
09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis
09101 Carbohydrate metabolism	00620 Pyruvate metabolism
09101 Carbohydrate metabolism	00052 Galactose metabolism
09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism
09101 Carbohydrate metabolism	00030 Pentose phosphate pathway
09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism
09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism
09101 Carbohydrate metabolism	00020 Citrate cycle (TCA cycle)
09101 Carbohydrate metabolism	00640 Propanoate metabolism
09101 Carbohydrate metabolism	00650 Butanoate metabolism
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism
09101 Carbohydrate metabolism	00660 C5-Branched dibasic acid metabolism
09102 Energy metabolism	00680 Methane metabolism
09102 Energy metabolism	00710 Carbon fixation in photosynthetic organisms
09102 Energy metabolism	00720 Carbon fixation pathways in prokaryotes
09102 Energy metabolism	00190 Oxidative phosphorylation
09102 Energy metabolism	00910 Nitrogen metabolism
09102 Energy metabolism	00920 Sulfur metabolism
09112 Not included in regular maps	09113 Global maps only
09111 Xenobiotics biodegradation and metabolism	00633 Nitrotoluene degradation
09111 Xenobiotics biodegradation and metabolism	00982 Drug metabolism - cytochrome P450
09111 Xenobiotics biodegradation and metabolism	00626 Naphthalene degradation
09111 Xenobiotics biodegradation and metabolism	00625 Chloroalkane and chloroalkene degradation
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450
09111 Xenobiotics biodegradation and metabolism	00621 Dioxin degradation
09111 Xenobiotics biodegradation and metabolism	00627 Aminobenzoate degradation
09111 Xenobiotics biodegradation and metabolism	00643 Styrene degradation
09111 Xenobiotics biodegradation and metabolism	00930 Caprolactam degradation
09111 Xenobiotics biodegradation and metabolism	00362 Benzoate degradation
09111 Xenobiotics biodegradation and metabolism	00623 Toluene degradation
09111 Xenobiotics biodegradation and metabolism	00642 Ethylbenzene degradation
09111 Xenobiotics biodegradation and metabolism	00984 Steroid degradation
09111 Xenobiotics biodegradation and metabolism	00983 Drug metabolism - other enzymes
09111 Xenobiotics biodegradation and metabolism	00791 Atrazine degradation
09111 Xenobiotics biodegradation and metabolism	00622 Xylene degradation
09111 Xenobiotics biodegradation and metabolism	00361 Chlorocyclohexane and chlorobenzene degradation
09111 Xenobiotics biodegradation and metabolism	00624 Polycyclic aromatic hydrocarbon degradation
09111 Xenobiotics biodegradation and metabolism	00364 Fluorobenzoate degradation
09111 Xenobiotics biodegradation and metabolism	00363 Bisphenol degradation
09111 Xenobiotics biodegradation and metabolism	00365 Furfural degradation
09103 Lipid metabolism	00561 Glycerolipid metabolism
09103 Lipid metabolism	00061 Fatty acid biosynthesis
09103 Lipid metabolism	00140 Steroid hormone biosynthesis
09103 Lipid metabolism	00062 Fatty acid elongation
09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism
09103 Lipid metabolism	00071 Fatty acid degradation
09103 Lipid metabolism	00564 Glycerophospholipid metabolism
09103 Lipid metabolism	00073 Cutin, suberine and wax biosynthesis
09103 Lipid metabolism	00100 Steroid biosynthesis
09103 Lipid metabolism	00120 Primary bile acid biosynthesis
09103 Lipid metabolism	00121 Secondary bile acid biosynthesis
09103 Lipid metabolism	00565 Ether lipid metabolism
09103 Lipid metabolism	00600 Sphingolipid metabolism
09103 Lipid metabolism	00590 Arachidonic acid metabolism
09103 Lipid metabolism	00591 Linoleic acid metabolism
09103 Lipid metabolism	01040 Biosynthesis of unsaturated fatty acids
09104 Nucleotide metabolism	00230 Purine metabolism
09104 Nucleotide metabolism	00240 Pyrimidine metabolism
09106 Metabolism of other amino acids	00480 Glutathione metabolism
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism
09106 Metabolism of other amino acids	00430 Taurine and hypotaurine metabolism
09106 Metabolism of other amino acids	00460 Cyanoamino acid metabolism
09106 Metabolism of other amino acids	00410 beta-Alanine metabolism
09106 Metabolism of other amino acids	00450 Selenocompound metabolism
09106 Metabolism of other amino acids	00440 Phosphonate and phosphinate metabolism
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis
09107 Glycan biosynthesis and metabolism	00511 Other glycan degradation
09107 Glycan biosynthesis and metabolism	00603 Glycosphingolipid biosynthesis - globo and isoglobo series
09107 Glycan biosynthesis and metabolism	00510 N-Glycan biosynthesis
09107 Glycan biosynthesis and metabolism	00572 Arabinogalactan biosynthesis - Mycobacterium
09107 Glycan biosynthesis and metabolism	00552 Teichoic acid biosynthesis
09107 Glycan biosynthesis and metabolism	00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
09107 Glycan biosynthesis and metabolism	00513 Various types of N-glycan biosynthesis
09107 Glycan biosynthesis and metabolism	00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
09107 Glycan biosynthesis and metabolism	00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin
09107 Glycan biosynthesis and metabolism	00540 Lipopolysaccharide biosynthesis
09107 Glycan biosynthesis and metabolism	00550 Peptidoglycan biosynthesis
09107 Glycan biosynthesis and metabolism	00571 Lipoarabinomannan (LAM) biosynthesis
09107 Glycan biosynthesis and metabolism	00543 Exopolysaccharide biosynthesis
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis
09108 Metabolism of cofactors and vitamins	00670 One carbon pool by folate
09108 Metabolism of cofactors and vitamins	00760 Nicotinate and nicotinamide metabolism
09108 Metabolism of cofactors and vitamins	00770 Pantothenate and CoA biosynthesis
09108 Metabolism of cofactors and vitamins	00740 Riboflavin metabolism
09108 Metabolism of cofactors and vitamins	00830 Retinol metabolism
09108 Metabolism of cofactors and vitamins	00730 Thiamine metabolism
09108 Metabolism of cofactors and vitamins	00750 Vitamin B6 metabolism
09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis
09108 Metabolism of cofactors and vitamins	00860 Porphyrin metabolism
09108 Metabolism of cofactors and vitamins	00780 Biotin metabolism
09108 Metabolism of cofactors and vitamins	00785 Lipoic acid metabolism
00790 Folate biosynthesis	K00011
00790 Folate biosynthesis	K00500
00790 Folate biosynthesis	K00310
00790 Folate biosynthesis	K14652
00790 Folate biosynthesis	K01495
00790 Folate biosynthesis	K09007
00790 Folate biosynthesis	K22391
00790 Folate biosynthesis	K08310
00790 Folate biosynthesis	K19965
00790 Folate biosynthesis	K13939
00790 Folate biosynthesis	K13940
00790 Folate biosynthesis	K01633
00790 Folate biosynthesis	K00950
00790 Folate biosynthesis	K00796
00790 Folate biosynthesis	K13941
00790 Folate biosynthesis	K24102
00790 Folate biosynthesis	K11754
00790 Folate biosynthesis	K22099
00790 Folate biosynthesis	K20457
00790 Folate biosynthesis	K22100
00790 Folate biosynthesis	K22101
00790 Folate biosynthesis	K01664
00790 Folate biosynthesis	K01665
00790 Folate biosynthesis	K13950
00790 Folate biosynthesis	K25575
00790 Folate biosynthesis	K25578
00790 Folate biosynthesis	K02619
00790 Folate biosynthesis	K18482
00790 Folate biosynthesis	K07589
00790 Folate biosynthesis	K00357
00790 Folate biosynthesis	K03793
00790 Folate biosynthesis	K17745
00790 Folate biosynthesis	K17488
00790 Folate biosynthesis	K17487
00790 Folate biosynthesis	K09739
00790 Folate biosynthesis	K07142
00790 Folate biosynthesis	K06984
00790 Folate biosynthesis	K06897
00790 Folate biosynthesis	K17364
00790 Folate biosynthesis	K18853
00790 Folate biosynthesis	K15740
00790 Folate biosynthesis	K22102
00790 Folate biosynthesis	K20967
00790 Folate biosynthesis	K03750
00790 Folate biosynthesis	K07141
00790 Folate biosynthesis	K03752
00790 Folate biosynthesis	K13818
00790 Folate biosynthesis	K15631
00515 Mannose type O-glycan biosynthesis	K21031
00511 Other glycan degradation	K01190
00511 Other glycan degradation	K12111
00511 Other glycan degradation	K12112
00511 Other glycan degradation	K17108
00511 Other glycan degradation	K12357
00511 Other glycan degradation	K20730
00511 Other glycan degradation	K14459
00511 Other glycan degradation	K12312
00511 Other glycan degradation	K01227
00511 Other glycan degradation	K23989
00511 Other glycan degradation	K13714
00511 Other glycan degradation	K15923
00552 Teichoic acid biosynthesis	K19005
00552 Teichoic acid biosynthesis	K24300
00552 Teichoic acid biosynthesis	K21285
00552 Teichoic acid biosynthesis	K09809
00552 Teichoic acid biosynthesis	K01005
00552 Teichoic acid biosynthesis	K21592
00552 Teichoic acid biosynthesis	K18704
00552 Teichoic acid biosynthesis	K21591
00552 Teichoic acid biosynthesis	K25599
00552 Teichoic acid biosynthesis	K25626
00552 Teichoic acid biosynthesis	K25651
00552 Teichoic acid biosynthesis	K25657
00552 Teichoic acid biosynthesis	K25658
00552 Teichoic acid biosynthesis	K07271
00552 Teichoic acid biosynthesis	K25654
00552 Teichoic acid biosynthesis	K25659
00552 Teichoic acid biosynthesis	K25660
00513 Various types of N-glycan biosynthesis	K01231
00513 Various types of N-glycan biosynthesis	K05530
00513 Various types of N-glycan biosynthesis	K05531
00513 Various types of N-glycan biosynthesis	K05532
00513 Various types of N-glycan biosynthesis	K05533
00513 Various types of N-glycan biosynthesis	K05534
00513 Various types of N-glycan biosynthesis	K14464
00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	K01794
00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin	K01793
00540 Lipopolysaccharide biosynthesis	K07031
00540 Lipopolysaccharide biosynthesis	K15669
00550 Peptidoglycan biosynthesis	K23169
00550 Peptidoglycan biosynthesis	K23170
00550 Peptidoglycan biosynthesis	K00887
00550 Peptidoglycan biosynthesis	K23393
00550 Peptidoglycan biosynthesis	K07009
00571 Lipoarabinomannan (LAM) biosynthesis	K22311
00571 Lipoarabinomannan (LAM) biosynthesis	K23176
00543 Exopolysaccharide biosynthesis	K03208
00543 Exopolysaccharide biosynthesis	K03818
00543 Exopolysaccharide biosynthesis	K03819
00543 Exopolysaccharide biosynthesis	K25875
00543 Exopolysaccharide biosynthesis	K16710
00543 Exopolysaccharide biosynthesis	K19294
00543 Exopolysaccharide biosynthesis	K19295
00543 Exopolysaccharide biosynthesis	K19296
00543 Exopolysaccharide biosynthesis	K19293
00543 Exopolysaccharide biosynthesis	K21461
00543 Exopolysaccharide biosynthesis	K25887
00543 Exopolysaccharide biosynthesis	K25888
00543 Exopolysaccharide biosynthesis	K25889
00543 Exopolysaccharide biosynthesis	K25890
00543 Exopolysaccharide biosynthesis	K25891
00543 Exopolysaccharide biosynthesis	K25892
00543 Exopolysaccharide biosynthesis	K13663
00543 Exopolysaccharide biosynthesis	K13664
00543 Exopolysaccharide biosynthesis	K13665
00543 Exopolysaccharide biosynthesis	K16566
00543 Exopolysaccharide biosynthesis	K16568
00543 Exopolysaccharide biosynthesis	K16560
00543 Exopolysaccharide biosynthesis	K16563
00543 Exopolysaccharide biosynthesis	K25902
00543 Exopolysaccharide biosynthesis	K25903
00543 Exopolysaccharide biosynthesis	K25904
00543 Exopolysaccharide biosynthesis	K25905
00543 Exopolysaccharide biosynthesis	K25906
00543 Exopolysaccharide biosynthesis	K25907
00543 Exopolysaccharide biosynthesis	K25908
00543 Exopolysaccharide biosynthesis	K25909
00543 Exopolysaccharide biosynthesis	K25910
00543 Exopolysaccharide biosynthesis	K25911
00543 Exopolysaccharide biosynthesis	K25912
00543 Exopolysaccharide biosynthesis	K21154
00543 Exopolysaccharide biosynthesis	K25913
00543 Exopolysaccharide biosynthesis	K16707
00543 Exopolysaccharide biosynthesis	K25957
00543 Exopolysaccharide biosynthesis	K25958
00740 Riboflavin metabolism	K01093
00740 Riboflavin metabolism	K00299
00740 Riboflavin metabolism	K01515
00740 Riboflavin metabolism	K18453
00740 Riboflavin metabolism	K00484
00740 Riboflavin metabolism	K23470
00740 Riboflavin metabolism	K16902
00740 Riboflavin metabolism	K00878
00740 Riboflavin metabolism	K01078
00740 Riboflavin metabolism	K08096
00740 Riboflavin metabolism	K14653
00740 Riboflavin metabolism	K01498
00740 Riboflavin metabolism	K00082
00740 Riboflavin metabolism	K14654
00740 Riboflavin metabolism	K22912
00740 Riboflavin metabolism	K20860
00740 Riboflavin metabolism	K20861
00740 Riboflavin metabolism	K20862
00740 Riboflavin metabolism	K21063
00740 Riboflavin metabolism	K21064
00740 Riboflavin metabolism	K02858
00740 Riboflavin metabolism	K00794
00740 Riboflavin metabolism	K00793
00740 Riboflavin metabolism	K00861
00740 Riboflavin metabolism	K20884
00740 Riboflavin metabolism	K11753
00740 Riboflavin metabolism	K07732
00740 Riboflavin metabolism	K03788
00740 Riboflavin metabolism	K00953
00740 Riboflavin metabolism	K22949
00740 Riboflavin metabolism	K14656
00740 Riboflavin metabolism	K22393
00740 Riboflavin metabolism	K22394
00740 Riboflavin metabolism	K05368
00740 Riboflavin metabolism	K23462
00740 Riboflavin metabolism	K19285
00740 Riboflavin metabolism	K19286
00740 Riboflavin metabolism	K20146
00740 Riboflavin metabolism	K04719
00740 Riboflavin metabolism	K12152
00740 Riboflavin metabolism	K25520
00564 Glycerophospholipid metabolism	K05939
00564 Glycerophospholipid metabolism	K22831
00564 Glycerophospholipid metabolism	K18693
00564 Glycerophospholipid metabolism	K07029
00564 Glycerophospholipid metabolism	K00057
00564 Glycerophospholipid metabolism	K00105
00564 Glycerophospholipid metabolism	K00111
00564 Glycerophospholipid metabolism	K00112
00564 Glycerophospholipid metabolism	K00113
00564 Glycerophospholipid metabolism	K00980
00564 Glycerophospholipid metabolism	K16368
00564 Glycerophospholipid metabolism	K18694
00564 Glycerophospholipid metabolism	K06130
00564 Glycerophospholipid metabolism	K13333
00564 Glycerophospholipid metabolism	K01048
00564 Glycerophospholipid metabolism	K14676
00564 Glycerophospholipid metabolism	K18696
00564 Glycerophospholipid metabolism	K01126
00564 Glycerophospholipid metabolism	K00866
00564 Glycerophospholipid metabolism	K25193
00564 Glycerophospholipid metabolism	K00894
00564 Glycerophospholipid metabolism	K05929
00564 Glycerophospholipid metabolism	K04019
00564 Glycerophospholipid metabolism	K03735
00564 Glycerophospholipid metabolism	K03736
00564 Glycerophospholipid metabolism	K14286
00564 Glycerophospholipid metabolism	K00551
00564 Glycerophospholipid metabolism	K16369
00564 Glycerophospholipid metabolism	K00550
00564 Glycerophospholipid metabolism	K00570
00564 Glycerophospholipid metabolism	K01521
00564 Glycerophospholipid metabolism	K01004
00564 Glycerophospholipid metabolism	K08729
00564 Glycerophospholipid metabolism	K08730
00564 Glycerophospholipid metabolism	K01613
00564 Glycerophospholipid metabolism	K00995
00564 Glycerophospholipid metabolism	K01094
00564 Glycerophospholipid metabolism	K01095
00564 Glycerophospholipid metabolism	K01096
00564 Glycerophospholipid metabolism	K18697
00564 Glycerophospholipid metabolism	K06131
00564 Glycerophospholipid metabolism	K06132
00564 Glycerophospholipid metabolism	K08744
00564 Glycerophospholipid metabolism	K13535
00564 Glycerophospholipid metabolism	K13621
00564 Glycerophospholipid metabolism	K13622
00564 Glycerophospholipid metabolism	K13623
00564 Glycerophospholipid metabolism	K00096
00564 Glycerophospholipid metabolism	K17104
00564 Glycerophospholipid metabolism	K17105
00564 Glycerophospholipid metabolism	K19664
00564 Glycerophospholipid metabolism	K19665
00564 Glycerophospholipid metabolism	K17830
00564 Glycerophospholipid metabolism	K07094
00564 Glycerophospholipid metabolism	K24872
00052 Galactose metabolism	K01785
00052 Galactose metabolism	K11395
